pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
PACIFIC	ATLANTIC	scaffold100	1	500000	0.35064935064935066	26
PACIFIC	ATLANTIC	scaffold101	1	500000	0.0	6
PACIFIC	ATLANTIC	scaffold102	200001	700000	0.18181818181818182	21
PACIFIC	ATLANTIC	scaffold103	1	500000	1.0	5
PACIFIC	ATLANTIC	scaffold104	200001	700000	-1.0000000000000004	4
PACIFIC	ATLANTIC	scaffold105	200001	700000	0.2921668944224757	20
PACIFIC	ATLANTIC	scaffold106	300001	800000	NA	2
PACIFIC	ATLANTIC	scaffold107	1	500000	0.29685833811828405	18
PACIFIC	ATLANTIC	scaffold108	1	500000	0.2007888131946934	18
PACIFIC	ATLANTIC	scaffold109	1	500000	0.2857142857142857	8
PACIFIC	ATLANTIC	scaffold110	100001	600000	0.25424222032264515	19
PACIFIC	ATLANTIC	scaffold112	1	500000	0.0	30
PACIFIC	ATLANTIC	scaffold113	1	500000	-0.1764705882352942	6
PACIFIC	ATLANTIC	scaffold114	1	500000	-0.008032097503270176	27
PACIFIC	ATLANTIC	scaffold115	100001	600000	-0.13757552162189451	68
PACIFIC	ATLANTIC	scaffold115	600001	1100000	0.2222222222222222	13
PACIFIC	ATLANTIC	scaffold116	100001	600000	0.0	9
PACIFIC	ATLANTIC	scaffold117	1	500000	-0.04892367906066538	67
PACIFIC	ATLANTIC	scaffold118	1	500000	1.0	7
PACIFIC	ATLANTIC	scaffold119	1	500000	0.0	7
PACIFIC	ATLANTIC	scaffold120	1	500000	0.25	8
PACIFIC	ATLANTIC	scaffold121	100001	600000	0.46153846153846156	18
PACIFIC	ATLANTIC	scaffold122	1	500000	0.15789473684210528	56
PACIFIC	ATLANTIC	scaffold123	200001	700000	-0.02913533834586467	81
PACIFIC	ATLANTIC	scaffold124	200001	700000	0.28	36
PACIFIC	ATLANTIC	scaffold125	100001	600000	0.0	25
PACIFIC	ATLANTIC	scaffold126	1	500000	0.04517300455390741	26
PACIFIC	ATLANTIC	scaffold127	1	500000	-0.18181818181818185	24
PACIFIC	ATLANTIC	scaffold128	200001	700000	0.43478260869565216	30
PACIFIC	ATLANTIC	scaffold129	1	500000	0.0	20
PACIFIC	ATLANTIC	scaffold130	1	500000	-0.09090909090909093	63
PACIFIC	ATLANTIC	scaffold131	1	500000	0.25747832498137074	38
PACIFIC	ATLANTIC	scaffold132	100001	600000	0.0	9
PACIFIC	ATLANTIC	scaffold133	1	500000	0.38366336633663367	5
PACIFIC	ATLANTIC	scaffold134	200001	700000	0.12554112554112556	8
PACIFIC	ATLANTIC	scaffold135	1	500000	-0.09202453987730062	38
PACIFIC	ATLANTIC	scaffold136	100001	600000	-0.09308510638297873	52
PACIFIC	ATLANTIC	scaffold137	1	500000	0.2377572746628815	71
PACIFIC	ATLANTIC	scaffold138	1	500000	-0.17630465444287738	34
PACIFIC	ATLANTIC	scaffold139	1	500000	0.09384714150560886	152
PACIFIC	ATLANTIC	scaffold140	200001	700000	0.2286995515695067	37
PACIFIC	ATLANTIC	scaffold141	1	500000	0.2881766765418799	7
PACIFIC	ATLANTIC	scaffold142	200001	700000	0.0	2
PACIFIC	ATLANTIC	scaffold144	1	500000	0.07194244604316545	4
PACIFIC	ATLANTIC	scaffold145	200001	700000	0.21844891729466753	24
PACIFIC	ATLANTIC	scaffold146	1	500000	-0.012048192771084348	21
PACIFIC	ATLANTIC	scaffold147	1	500000	0.42857142857142855	71
PACIFIC	ATLANTIC	scaffold150	1	500000	0.6666666666666666	7
PACIFIC	ATLANTIC	scaffold151	100001	600000	NA	7
PACIFIC	ATLANTIC	scaffold152	1	500000	0.5472137349046996	42
PACIFIC	ATLANTIC	scaffold153	100001	600000	0.0	5
PACIFIC	ATLANTIC	scaffold154	100001	600000	0.17979197622585436	78
PACIFIC	ATLANTIC	scaffold155	1	500000	0.0	23
PACIFIC	ATLANTIC	scaffold156	100001	600000	0.37534571315685505	24
PACIFIC	ATLANTIC	scaffold157	1	500000	0.23364485981308414	45
PACIFIC	ATLANTIC	scaffold158	200001	700000	0.0	30
PACIFIC	ATLANTIC	scaffold159	1	500000	0.3421750663129974	53
PACIFIC	ATLANTIC	scaffold160	100001	600000	0.0	10
PACIFIC	ATLANTIC	scaffold161	1	500000	NA	10
PACIFIC	ATLANTIC	scaffold162	1	500000	0.1764705882352941	8
PACIFIC	ATLANTIC	scaffold164	1	500000	0.0	27
PACIFIC	ATLANTIC	scaffold165	100001	600000	NA	2
PACIFIC	ATLANTIC	scaffold166	100001	600000	0.536697247706422	40
PACIFIC	ATLANTIC	scaffold167	1	500000	-0.07673494344237236	55
PACIFIC	ATLANTIC	scaffold168	1	500000	1.0	9
PACIFIC	ATLANTIC	scaffold169	1	500000	-1.0000000000000004	12
PACIFIC	ATLANTIC	scaffold170	1	500000	NA	2
PACIFIC	ATLANTIC	scaffold172	1	500000	1.0	13
PACIFIC	ATLANTIC	scaffold173	200001	700000	0.8	22
PACIFIC	ATLANTIC	scaffold174	1	500000	0.0	1
PACIFIC	ATLANTIC	scaffold175	1	500000	0.0	1
PACIFIC	ATLANTIC	scaffold176	1	500000	0.28301886792452835	35
PACIFIC	ATLANTIC	scaffold177	100001	600000	-0.010547136677451144	16
PACIFIC	ATLANTIC	scaffold178	100001	600000	0.17490464234200542	54
PACIFIC	ATLANTIC	scaffold179	1	500000	0.0	13
PACIFIC	ATLANTIC	scaffold180	100001	600000	0.4426229508196721	48
PACIFIC	ATLANTIC	scaffold181	1	500000	0.0	8
PACIFIC	ATLANTIC	scaffold182	1	500000	0.4640371229698376	20
PACIFIC	ATLANTIC	scaffold183	1	500000	0.35655737704918034	27
PACIFIC	ATLANTIC	scaffold184	1	500000	0.0	14
PACIFIC	ATLANTIC	scaffold185	1	500000	NA	5
PACIFIC	ATLANTIC	scaffold186	100001	600000	0.6666666666666666	3
PACIFIC	ATLANTIC	scaffold187	1	500000	0.0	10
PACIFIC	ATLANTIC	scaffold188	1	500000	0.16544117647058823	14
PACIFIC	ATLANTIC	scaffold189	1	500000	0.0	6
PACIFIC	ATLANTIC	scaffold190	200001	700000	0.0	1
PACIFIC	ATLANTIC	scaffold191	1	500000	0.0	18
PACIFIC	ATLANTIC	scaffold192	100001	600000	0.0	11
PACIFIC	ATLANTIC	scaffold193	100001	600000	0.42857142857142855	18
PACIFIC	ATLANTIC	scaffold194	100001	600000	0.0	5
PACIFIC	ATLANTIC	scaffold195	1	500000	0.15384615384615385	21
PACIFIC	ATLANTIC	scaffold196	1	500000	NA	8
PACIFIC	ATLANTIC	scaffold197	1	500000	NA	6
PACIFIC	ATLANTIC	scaffold199	200001	700000	0.8901098901098901	14
PACIFIC	ATLANTIC	scaffold200	1	500000	0.0	6
PACIFIC	ATLANTIC	scaffold202	1	500000	-0.01060070671378091	81
PACIFIC	ATLANTIC	scaffold203	1	500000	0.0	2
PACIFIC	ATLANTIC	scaffold205	1	500000	0.5722222222222222	27
PACIFIC	ATLANTIC	scaffold206	200001	700000	0.4	11
PACIFIC	ATLANTIC	scaffold207	1	500000	0.4751773049645391	15
PACIFIC	ATLANTIC	scaffold209	1	500000	0.0	7
PACIFIC	ATLANTIC	scaffold211	1	500000	-0.035294117647058795	31
PACIFIC	ATLANTIC	scaffold212	1	500000	0.43337645536869346	8
PACIFIC	ATLANTIC	scaffold213	100001	600000	-0.084778052962469	11
PACIFIC	ATLANTIC	scaffold214	1	500000	0.1111111111111111	25
PACIFIC	ATLANTIC	scaffold215	1	500000	0.0	2
PACIFIC	ATLANTIC	scaffold217	1	500000	0.8571428571428571	11
PACIFIC	ATLANTIC	scaffold218	100001	600000	0.01787200705087402	40
PACIFIC	ATLANTIC	scaffold219	1	500000	0.5534591194968553	15
PACIFIC	ATLANTIC	scaffold220	300001	800000	0.0	23
PACIFIC	ATLANTIC	scaffold221	1	500000	0.25	10
PACIFIC	ATLANTIC	scaffold222	100001	600000	NA	2
PACIFIC	ATLANTIC	scaffold223	100001	600000	0.3446969696969698	11
PACIFIC	ATLANTIC	scaffold224	1	500000	0.0	2
PACIFIC	ATLANTIC	scaffold226	100001	600000	-0.044776119402985044	9
PACIFIC	ATLANTIC	scaffold227	100001	600000	NA	3
PACIFIC	ATLANTIC	scaffold228	1	500000	0.0	11
PACIFIC	ATLANTIC	scaffold229	1	500000	0.16666666666666666	23
PACIFIC	ATLANTIC	scaffold230	200001	700000	0.0	11
PACIFIC	ATLANTIC	scaffold231	200001	700000	0.37795275590551186	63
PACIFIC	ATLANTIC	scaffold232	200001	700000	1.0	9
PACIFIC	ATLANTIC	scaffold233	1	500000	-1.0000000000000004	3
PACIFIC	ATLANTIC	scaffold234	100001	600000	NA	5
PACIFIC	ATLANTIC	scaffold235	1	500000	0.0	1
PACIFIC	ATLANTIC	scaffold236	100001	600000	0.0	12
PACIFIC	ATLANTIC	scaffold237	1	500000	-0.08029197080291971	37
PACIFIC	ATLANTIC	scaffold238	100001	600000	0.13907284768211922	26
PACIFIC	ATLANTIC	scaffold239	100001	600000	0.0	9
PACIFIC	ATLANTIC	scaffold240	1	500000	0.0	1
PACIFIC	ATLANTIC	scaffold241	1	500000	0.2903225806451613	7
PACIFIC	ATLANTIC	scaffold242	200001	700000	0.0	5
PACIFIC	ATLANTIC	scaffold243	1	500000	0.65	17
PACIFIC	ATLANTIC	scaffold245	1	500000	0.28767123287671237	22
PACIFIC	ATLANTIC	scaffold247	100001	600000	NA	1
PACIFIC	ATLANTIC	scaffold248	1	500000	0.0	25
PACIFIC	ATLANTIC	scaffold249	1	500000	0.18478260869565213	30
PACIFIC	ATLANTIC	scaffold250	1	500000	0.1111111111111111	27
PACIFIC	ATLANTIC	scaffold251	1	500000	-0.5000000000000002	6
PACIFIC	ATLANTIC	scaffold252	1	500000	0.6666666666666666	8
PACIFIC	ATLANTIC	scaffold253	100001	600000	0.4719101123595506	42
PACIFIC	ATLANTIC	scaffold254	1	500000	0.03635585970915316	25
PACIFIC	ATLANTIC	scaffold255	1	500000	-0.05050505050505053	39
PACIFIC	ATLANTIC	scaffold256	1	500000	0.2066276803118908	46
PACIFIC	ATLANTIC	scaffold257	200001	700000	0.0	6
PACIFIC	ATLANTIC	scaffold259	1	500000	0.0	12
PACIFIC	ATLANTIC	scaffold260	1	500000	0.0	8
PACIFIC	ATLANTIC	scaffold261	200001	700000	NA	1
PACIFIC	ATLANTIC	scaffold262	1	500000	0.5	9
PACIFIC	ATLANTIC	scaffold263	1	500000	0.11950507467091044	52
PACIFIC	ATLANTIC	scaffold264	1	500000	0.14285714285714285	16
PACIFIC	ATLANTIC	scaffold265	1	500000	NA	5
PACIFIC	ATLANTIC	scaffold266	1	500000	0.0	9
PACIFIC	ATLANTIC	scaffold269	200001	700000	0.0	13
PACIFIC	ATLANTIC	scaffold270	1	500000	-1.0000000000000004	9
PACIFIC	ATLANTIC	scaffold271	100001	600000	0.12	24
PACIFIC	ATLANTIC	scaffold272	1	500000	0.3885630498533724	20
PACIFIC	ATLANTIC	scaffold274	1	500000	0.17380352644836275	50
PACIFIC	ATLANTIC	scaffold275	100001	600000	0.4682080924855491	17
PACIFIC	ATLANTIC	scaffold277	100001	600000	0.12121212121212122	37
PACIFIC	ATLANTIC	scaffold278	1	500000	0.1480265093995362	60
PACIFIC	ATLANTIC	scaffold279	200001	700000	NA	2
PACIFIC	ATLANTIC	scaffold280	1	500000	0.3333333333333333	16
PACIFIC	ATLANTIC	scaffold281	1	500000	-0.1326550555424025	65
PACIFIC	ATLANTIC	scaffold281	500001	1000000	NA	1
PACIFIC	ATLANTIC	scaffold282	1	500000	0.0	3
PACIFIC	ATLANTIC	scaffold284	1	500000	NA	1
PACIFIC	ATLANTIC	scaffold285	100001	600000	0.0	8
PACIFIC	ATLANTIC	scaffold286	1	500000	0.0	13
PACIFIC	ATLANTIC	scaffold287	1	500000	-0.00931707264286719	15
PACIFIC	ATLANTIC	scaffold288	1	500000	-0.08333333333333336	21
PACIFIC	ATLANTIC	scaffold289	100001	600000	NA	6
PACIFIC	ATLANTIC	scaffold290	100001	600000	0.12903225806451613	28
PACIFIC	ATLANTIC	scaffold291	100001	600000	0.6090225563909775	21
PACIFIC	ATLANTIC	scaffold292	100001	600000	NA	11
PACIFIC	ATLANTIC	scaffold293	1	500000	NA	3
PACIFIC	ATLANTIC	scaffold294	1	500000	0.0	14
PACIFIC	ATLANTIC	scaffold295	1	500000	NA	2
PACIFIC	ATLANTIC	scaffold296	1	500000	0.5	10
PACIFIC	ATLANTIC	scaffold297	100001	600000	0.0	4
PACIFIC	ATLANTIC	scaffold298	100001	600000	NA	11
PACIFIC	ATLANTIC	scaffold299	1	500000	0.0	6
PACIFIC	ATLANTIC	scaffold300	1	500000	0.3277310924369748	48
PACIFIC	ATLANTIC	scaffold301	1	500000	0.6623376623376624	8
PACIFIC	ATLANTIC	scaffold302	1	500000	-0.20000000000000004	8
PACIFIC	ATLANTIC	scaffold303	1	500000	0.4528301886792453	21
PACIFIC	ATLANTIC	scaffold305	100001	600000	0.3786707882534776	25
PACIFIC	ATLANTIC	scaffold306	100001	600000	0.14685314685314685	18
PACIFIC	ATLANTIC	scaffold307	200001	700000	0.0	12
PACIFIC	ATLANTIC	scaffold308	100001	600000	NA	4
PACIFIC	ATLANTIC	scaffold309	100001	600000	NA	1
PACIFIC	ATLANTIC	scaffold310	1	500000	0.16666666666666666	28
PACIFIC	ATLANTIC	scaffold311	100001	600000	0.0	27
PACIFIC	ATLANTIC	scaffold312	1	500000	1.0	10
PACIFIC	ATLANTIC	scaffold313	1	500000	-1.0000000000000004	18
PACIFIC	ATLANTIC	scaffold315	1	500000	-0.031085257225958916	6
PACIFIC	ATLANTIC	scaffold316	100001	600000	NA	9
PACIFIC	ATLANTIC	scaffold317	1	500000	0.006362900832259295	35
PACIFIC	ATLANTIC	scaffold318	1	500000	0.5	16
PACIFIC	ATLANTIC	scaffold319	1	500000	0.14509605662285133	8
PACIFIC	ATLANTIC	scaffold320	1	500000	0.25002450861963266	85
PACIFIC	ATLANTIC	scaffold321	100001	600000	0.13432835820895522	15
PACIFIC	ATLANTIC	scaffold322	1	500000	0.0	6
PACIFIC	ATLANTIC	scaffold323	1	500000	0.0	12
PACIFIC	ATLANTIC	scaffold324	1	500000	0.34153846153846157	89
PACIFIC	ATLANTIC	scaffold325	1	500000	0.4	31
PACIFIC	ATLANTIC	scaffold326	1	500000	0.19148936170212766	15
PACIFIC	ATLANTIC	scaffold327	100001	600000	NA	1
PACIFIC	ATLANTIC	scaffold328	1	500000	0.15789473684210525	34
PACIFIC	ATLANTIC	scaffold329	1	500000	0.0	6
PACIFIC	ATLANTIC	scaffold331	1	500000	NA	3
PACIFIC	ATLANTIC	scaffold332	100001	600000	0.0	5
PACIFIC	ATLANTIC	scaffold333	100001	600000	NA	2
PACIFIC	ATLANTIC	scaffold334	300001	800000	0.004254818532969937	28
PACIFIC	ATLANTIC	scaffold335	100001	600000	0.0	20
PACIFIC	ATLANTIC	scaffold336	1	500000	NA	1
PACIFIC	ATLANTIC	scaffold337	200001	700000	0.03370786516853933	25
PACIFIC	ATLANTIC	scaffold338	1	500000	0.0	6
PACIFIC	ATLANTIC	scaffold339	100001	600000	NA	1
PACIFIC	ATLANTIC	scaffold341	1	500000	0.4386661373560937	48
PACIFIC	ATLANTIC	scaffold342	100001	600000	NA	6
PACIFIC	ATLANTIC	scaffold344	200001	700000	NA	2
PACIFIC	ATLANTIC	scaffold345	1	500000	0.6666666666666666	23
PACIFIC	ATLANTIC	scaffold346	1	500000	-0.0289855072463768	14
PACIFIC	ATLANTIC	scaffold347	100001	600000	0.0	4
PACIFIC	ATLANTIC	scaffold348	100001	600000	0.1518987341772152	31
PACIFIC	ATLANTIC	scaffold349	100001	600000	1.0	29
PACIFIC	ATLANTIC	scaffold350	1	500000	NA	6
PACIFIC	ATLANTIC	scaffold351	1	500000	0.5	3
PACIFIC	ATLANTIC	scaffold352	100001	600000	0.02150537634408602	38
PACIFIC	ATLANTIC	scaffold353	1	500000	0.0	36
PACIFIC	ATLANTIC	scaffold357	1	500000	0.0	31
PACIFIC	ATLANTIC	scaffold358	1	500000	NA	2
PACIFIC	ATLANTIC	scaffold359	1	500000	0.75	24
PACIFIC	ATLANTIC	scaffold360	1	500000	0.3913043478260869	15
PACIFIC	ATLANTIC	scaffold361	1	500000	-0.035294117647058844	39
PACIFIC	ATLANTIC	scaffold362	1	500000	0.0	9
PACIFIC	ATLANTIC	scaffold364	1	500000	0.0	5
PACIFIC	ATLANTIC	scaffold365	1	500000	0.6744186046511628	24
PACIFIC	ATLANTIC	scaffold366	100001	600000	0.0	13
PACIFIC	ATLANTIC	scaffold367	1	500000	-0.031919914870923306	42
PACIFIC	ATLANTIC	scaffold368	100001	600000	0.0	8
PACIFIC	ATLANTIC	scaffold369	1	500000	0.6666666666666666	22
PACIFIC	ATLANTIC	scaffold370	1	500000	0.3333333333333333	15
PACIFIC	ATLANTIC	scaffold371	1	500000	NA	2
PACIFIC	ATLANTIC	scaffold373	1	500000	0.14634146341463417	17
PACIFIC	ATLANTIC	scaffold374	100001	600000	-1.0000000000000004	10
PACIFIC	ATLANTIC	scaffold375	1	500000	0.0	8
PACIFIC	ATLANTIC	scaffold376	1	500000	0.4	10
PACIFIC	ATLANTIC	scaffold377	1	500000	0.0	7
PACIFIC	ATLANTIC	scaffold378	1	500000	0.007965121153684841	9
PACIFIC	ATLANTIC	scaffold379	1	500000	0.0	11
PACIFIC	ATLANTIC	scaffold380	100001	600000	0.3333333333333333	12
PACIFIC	ATLANTIC	scaffold382	1	500000	-0.014345523692433434	26
PACIFIC	ATLANTIC	scaffold383	100001	600000	0.05590062111801242	36
PACIFIC	ATLANTIC	scaffold384	1	500000	0.6521739130434783	6
PACIFIC	ATLANTIC	scaffold385	200001	700000	0.0	9
PACIFIC	ATLANTIC	scaffold386	100001	600000	0.0	7
PACIFIC	ATLANTIC	scaffold387	100001	600000	-0.12828252339269544	16
PACIFIC	ATLANTIC	scaffold388	200001	700000	0.5714285714285714	36
PACIFIC	ATLANTIC	scaffold389	100001	600000	NA	1
PACIFIC	ATLANTIC	scaffold390	1	500000	NA	2
PACIFIC	ATLANTIC	scaffold391	1	500000	0.0	4
PACIFIC	ATLANTIC	scaffold392	1	500000	0.36363636363636365	37
PACIFIC	ATLANTIC	scaffold393	1	500000	-0.03370786516853931	44
PACIFIC	ATLANTIC	scaffold394	1	500000	0.0	11
PACIFIC	ATLANTIC	scaffold395	1	500000	0.0	10
PACIFIC	ATLANTIC	scaffold396	1	500000	NA	13
PACIFIC	ATLANTIC	scaffold397	1	500000	NA	7
PACIFIC	ATLANTIC	scaffold398	200001	700000	0.8823529411764706	4
PACIFIC	ATLANTIC	scaffold400	1	500000	0.6666666666666669	7
PACIFIC	ATLANTIC	scaffold401	1	500000	0.23526512599532462	104
PACIFIC	ATLANTIC	scaffold402	200001	700000	0.0	3
PACIFIC	ATLANTIC	scaffold403	1	500000	NA	9
PACIFIC	ATLANTIC	scaffold404	1	500000	-0.054545454545454536	28
PACIFIC	ATLANTIC	scaffold405	1	500000	0.0	9
PACIFIC	ATLANTIC	scaffold406	1	500000	0.6585365853658536	28
PACIFIC	ATLANTIC	scaffold407	1	500000	-0.0348869662294167	39
PACIFIC	ATLANTIC	scaffold408	1	500000	0.3333333333333333	14
PACIFIC	ATLANTIC	scaffold409	100001	600000	0.0	10
PACIFIC	ATLANTIC	scaffold411	1	500000	0.0	14
PACIFIC	ATLANTIC	scaffold412	1	500000	0.4930693069306931	97
PACIFIC	ATLANTIC	scaffold413	1	500000	0.0	6
PACIFIC	ATLANTIC	scaffold414	200001	700000	0.7142857142857143	26
PACIFIC	ATLANTIC	scaffold415	1	500000	0.13432835820895522	12
PACIFIC	ATLANTIC	scaffold416	100001	600000	0.12280701754385967	22
PACIFIC	ATLANTIC	scaffold417	100001	600000	0.27906976744186046	61
PACIFIC	ATLANTIC	scaffold418	100001	600000	-0.013793103448275857	22
PACIFIC	ATLANTIC	scaffold419	1	500000	0.0	8
PACIFIC	ATLANTIC	scaffold420	1	500000	0.20845921450151061	51
PACIFIC	ATLANTIC	scaffold421	1	500000	-0.42857142857142827	9
PACIFIC	ATLANTIC	scaffold422	1	500000	NA	15
PACIFIC	ATLANTIC	scaffold423	100001	600000	NA	2
PACIFIC	ATLANTIC	scaffold424	1	500000	NA	1
PACIFIC	ATLANTIC	scaffold425	100001	600000	0.1643835616438356	43
